"","TNZ_1_C","WS_2_C","WT_10_C","WT_11_C","WT_12_C","WT_13_C","WT_14_C","WT_15_C","WT_16_C","WT_17_C","WT_18_C","WT_19_C","WT_1_C","WT_21_C","WT_22_C","WT_23_C","WT_24_C","WT_25_C","WT_26_C","WT_27_C","WT_28_C","WT_29_C","WT_2_C","WT_30_C","WT_34_C","WT_35_C","WT_36_C","WT_38_C","WT_39_C","WT_40_C","WT_41_C","WT_42_C","WT_44_C","WT_45_C","WT_46_C","WT_47_C","WT_48_C","WT_49_C","WT_50_C","WT_51_C","WT_52_C","WT_55_C","WT_56_C","WT_57_C","WT_58_C","WT_59_C","WT_5_C","WT_61_C","WT_62_C","WT_63_C","WT_64_C","WT_65_C","WT_66_C","WT_68_C","WT_69_C","WT_71_C","WT_73_C","WT_74_C","WT_76_C","WT_77_C","WT_78_C","WT_9_C"
"AT4G01935",0.855316755606089,-1.32596380984863,1.88922910416475,1.82335150319464,-0.595820399096592,0.853486822245809,-0.352439262179244,0.712581953504186,-0.299371194731101,-0.542752331648449,0.260588413514826,-0.959977137792473,1.75930383558481,-1.96278061922636,0.299017014080724,-0.654378266625578,-0.125527525504424,-0.0413505909315068,-1.08807247301213,-0.561051665251256,-0.295711328010539,0.229479546390053,-0.352439262179244,0.862636489047212,-2.11466508812966,-0.925208403947138,-2.15675355541612,-0.107228191901616,-0.50066386436199,0.374044281852237,1.34207902944078,0.474690616667681,1.36220829640387,2.39063084488169,-0.712936134154564,-0.50249379772227,-1.43027001138464,-0.487854330840024,1.45187503105763,-0.528112864766202,-0.522623064685359,-1.27838554248133,0.00439774307551346,0.172751612221347,1.63120850036515,-0.151146592548356,1.38233756336696,-0.495174064281147,-0.193235059834814,-0.376228395862895,0.264248280235388,-0.163956126070321,-0.720255867595687,-0.141996925746951,0.234969346470895,0.696112553261659,-0.672677600228386,2.08137210699423,-0.228003793680149,0.357574881609709,-0.021221323968418,-0.176765659592287
"AT4G01960",-1.40698371253901,-0.889418096838826,-1.46337706049665,0.68708927495494,0.51540286006166,0.664531935771881,0.897624440663487,-1.19770173234063,0.583074877610836,-0.398169376852215,0.477807294756562,-0.0698347731876947,0.648240524139672,-0.294154979508111,1.00790476555844,0.613151329854914,1.07557678310762,-0.457069095830202,0.821180124543122,1.25854186759243,0.808648269441423,0.930207263927905,-1.67767178273571,0.725938025770208,-0.424486272565784,0.143206763541192,0.437705358431125,1.99917450410285,1.23849089942971,-1.03353443050837,-1.52854270702549,-1.17765076417791,-1.3155011702966,-0.48087962052343,-1.16887846560672,-1.40823689804917,-0.341776028894569,1.03547484678218,2.17838003205715,0.668291492302391,-1.18266350621859,-0.968368783979531,-1.31424798478643,0.858775689848219,-1.25910782233895,0.500364633939621,0.332437775576851,0.575555764549816,-0.118709008084322,-1.47590891559835,0.499111448429451,1.0179302496398,0.544226126795568,-1.08491503642533,-0.9946856796931,1.69966316717224,-1.10621919009822,1.01417069310929,-0.0961516689012633,-0.835531119901519,0.243461604354787,0.469034996185373
"AT4G02050",-1.78207898096876,-0.654307442156192,0.192812553409891,2.06095319403835,0.33744279655532,1.13463092246405,1.56679986329146,0.165263935667905,-0.800659473910495,-0.916019310705063,0.833317915911076,-0.905688579051818,1.97830734081239,-0.65775101937394,0.352938894035188,-0.891914270180825,-1.37229329205671,-0.645698499111821,0.00858117226035681,-0.31339329759911,-1.20872337421367,-0.866087441047712,-0.428753134393678,0.053347676091085,-0.49590289013977,-0.234191021590899,-0.31339329759911,0.903911248874916,1.4514400264969,-0.49590289013977,0.779942469035977,-0.482128581268776,-0.755892970079766,-0.606097361107716,-0.721457197902283,0.28751092689797,-1.55824646181512,2.54649758174086,1.50309368476312,0.392540032039293,-0.0224110226993779,-1.73042532270254,-1.15706971594744,0.829874338693327,-0.156710534191562,-0.823042725825858,0.242744423067241,-0.65775101937394,0.192812553409891,-0.332332972296725,1.0313236059316,1.42733498597266,0.550944584055715,0.108444911575058,-0.103335087316463,1.81301563436047,-0.347829069776593,-0.268626793768382,-0.812711994172614,-1.00383052975764,1.97830734081239,-0.20147703802229
"AT4G02130",1.38749527285846,1.15938996965843,-0.412295125222737,-0.959484147349988,0.552867198143884,-1.15198920091765,-0.225064182711725,-1.24824172770148,0.809980112155484,0.223235257103371,-1.04782550754885,1.17389377506421,0.637252975050255,-0.200012155192647,0.00963375930911917,1.0143519156006,0.9101882222318,-0.449213902619274,0.539681920502263,1.41913993919835,2.091589098921,1.07236713722373,-0.528325568468997,0.405192088557734,2.34079084634762,0.71768316866414,0.513311365219022,1.88721729547588,1.40463613379257,-0.40174690310944,-0.171004544381081,0.584511864483773,-0.258027376815777,-0.587659317856289,0.0452340089414945,-1.02672906332225,0.527815170624805,-0.835542537518755,-0.557333179280563,0.8719509170711,-0.650948650536068,0.794157778985539,-1.09001839600203,-1.23505645005986,-1.71895613950733,0.377503005510331,-0.201330682956809,1.13565646990351,-0.964758258406636,-1.15067067315349,-0.821038732112973,-0.29230909868399,-1.17572270067256,-1.66357797341252,-2.09078096900103,-0.851364870688699,1.28333157948966,-0.930476536538423,-0.049699990078173,-0.781482899188111,-0.1182634338146,-0.0431073512573627
"AT4G02280",0.29740202341476,-0.665850727112046,-0.312871522089122,0.90880570511402,0.42096358077604,1.47048339421667,0.434901927185696,-1.05650113864756,-0.314755082414751,-1.28026810533231,0.353532121118512,-0.556604228225549,0.21113496050094,0.142573364648034,0.761511287649811,0.0450049397804386,-0.956672441389205,-0.611980901799049,0.154251438666936,-0.336981094257176,-0.654549365158271,0.139936380192153,-0.140714108326607,0.966442651078275,-0.370508468053377,-0.10228947768377,-0.0182826871607047,2.26572256369734,1.18606578504665,0.865860529689672,0.00507346087709812,-0.440953624231912,-1.18156954426934,-0.977014892906001,-0.677905513196074,-0.612357613864175,-1.43961730888055,1.92027759997694,4.25250199517109,0.951374168473241,-0.81992596174852,-1.46900084996037,-1.03163814234925,0.96418237868752,-1.19400104241849,-0.688830163084723,0.573155255086885,1.08284667920216,-0.73177533850907,-0.712563023187652,0.263874649618559,0.662059302456586,-0.271433194925278,-0.642117867009117,-0.262015393297132,-0.0167758389002013,-0.569789150504954,-0.905062888466963,-0.0540703333476608,-1.04143265604252,0.425860837622676,1.39288070880074
"AT4G02350",-1.26410668039262,0.617055767167041,-1.25025933076024,0.559589266192639,1.12663823363885,0.594900007755224,1.30319194145178,-1.25025933076024,-0.194398921290789,-1.28141586743311,0.996473147094423,1.0816343473336,0.858692018252181,0.475120433435083,1.16541081260953,0.715371949556983,0.292335418287585,-0.227632560408516,0.745836118748233,1.12386876371238,1.05047781066073,0.62813364687295,0.530509831964628,0.868385162994851,1.19102840942945,-0.526735312468058,0.973625020200986,0.764530040751955,0.587283965457411,-1.23571961364623,-1.21564095667927,-1.23987381853595,-1.34095947085237,-1.19763940215717,-1.22533410142194,-0.967773398259558,-1.12563318406876,0.930005868858969,0.952853995752407,0.950776893307549,-1.30911056669788,-1.25510590313157,-1.263414312911,0.554742693821303,-1.30772583173464,0.849691240991129,1.04424650332616,0.795686577424823,-0.721982942284703,-1.35411445300313,0.544357181597014,0.389959233195908,0.759683468380619,-1.20525544445498,-1.30564872928978,0.7984560473513,-1.24333565594404,-1.28764717476768,0.867000428031612,-1.34857551315018,0.772146083049767,0.685600147847353
"AT4G02440",-2.73750514231513,-0.69989738692936,-0.934667966262162,1.99431471600216,-0.0319939205921884,0.26429408327167,1.1041952467671,-0.694875556355396,1.52100718440608,0.440058153360399,0.591968528222801,0.231652184540906,0.541750222483164,0.294425066715452,0.023246215721412,0.296935982002433,0.00566980871253985,1.86876895165307,0.0307789615823578,0.480232797952108,0.812929073477204,1.77963145896521,-0.773969387895324,1.82106156120041,-0.133685989714954,-0.499024163970812,1.6151665076679,-0.692364641068414,-1.80721102848835,-1.47200383767628,-1.02003908601955,-1.79089007912297,0.276848659706579,-0.403609383065502,-0.3069391445167,-1.3866327179189,-1.81097740141883,-1.76703638389665,-1.37909997205795,1.03891144930557,-0.0119065982963332,0.327066965446216,-0.129919616784481,-1.04891461181984,0.614566765805637,0.457634560369272,1.0213350422967,-0.119875955636553,-0.712451963364269,0.633398630458002,-0.222823482402808,0.426248119281999,0.838038226347022,0.0671872332435945,0.148791980070504,-0.0282275476617155,0.884490159156186,0.249228591549779,-0.274297245785937,0.442569068647381,-0.827954066565434,0.574392121213928
"AT4G02600",-1.1874335136498,0.653640054959253,-1.28914731209093,0.863525670790159,0.744590488485979,0.671937775313742,0.719296580937126,-1.29022364858237,-0.0276809441226119,-1.25685721734771,0.835540922012705,0.78602944340644,0.939945561682438,1.10516321311856,0.882899727636089,0.848995128155711,0.568071303889729,-0.355425405766258,0.47012468316864,1.14175865382754,0.969006646951332,0.766117218314789,0.168750465565287,0.477659038608724,0.838231763241306,-0.380719313315111,1.15844186944487,1.13637697137034,0.939945561682438,-1.22941063681598,-1.23640682401034,-1.32789542578279,-1.25793355383915,-1.33273893999427,-1.32843359402851,-0.935032606406991,-1.12877317486629,0.792487462355083,0.861911166052998,0.752124843926062,-1.29937250875962,-1.30044884525106,-1.17774648522683,0.794101967092244,-1.29345265805669,0.723601926902888,0.753201180417503,1.20418617033109,-0.743982879176294,-1.38278858684626,0.713914898479923,0.556231602483883,0.675704953033784,-1.28053662015941,-1.31928473385127,1.04165936012357,-1.29022364858237,-1.24555568418759,0.96470130098557,-1.25255187138195,0.626731642673239,1.00344941467743
"AT4G02715",-0.750623570155945,-0.765223934500939,-0.264553107170518,3.07041344863188,0.501966020941671,0.711237909886585,0.427747502187951,-1.10468240552205,0.504399414999169,-0.732373114724702,1.61524380224747,-1.18802615199139,0.348053846804858,0.369346044807974,0.647361315877237,1.22772579859075,-0.114291024119954,0.167982686549931,0.971002725524604,2.27651863737282,-0.325387958607993,1.42969750536317,0.560367478321647,1.25388478470886,-1.21479348662388,-0.462874722856687,1.13951526400641,0.249501387476148,-0.318087776435496,-0.610703411849752,-0.45679123771294,-1.04445590259895,-1.4696915141469,-1.1588254233014,-1.15517533221516,-1.72823963275617,-1.37965593401944,-0.467741510971685,0.106539486598082,0.0907224252243377,-0.673971657344726,-1.75074852778804,-1.31942943109634,0.501357672427296,0.129048381629947,0.590176555526009,0.977086210668353,0.145473791518066,-0.990921233333972,0.362654211149852,0.278702116166136,1.81417376644801,0.661353331707855,0.628502511931619,-0.0187803073631176,0.941801996834616,-0.886285288861515,-0.989096187790848,-0.383181067473595,-0.875335015602769,-0.533443150524159,0.433830987331698
"AT4G02770",-1.27131822387869,1.01382641724886,-1.35151333151146,0.362508147520454,0.335000798434755,0.245823928677153,0.73463862734595,-1.34521822914611,-0.205388774612951,-1.33468517393839,0.588918248842509,1.40028949620974,0.409046940007089,0.967770998693853,0.881348236221088,0.76123543483952,1.57313502115527,-0.384259611822451,0.641639731152248,0.830785074722324,1.04242416799427,0.807594367258573,0.533600036807068,1.13135373015895,1.64981161621598,-0.602171324951295,1.24263090572059,0.785820057827025,0.948525971462665,-1.32797414516677,-1.34340838721608,-1.33673108220713,-1.30954972949392,-1.34250908687817,-1.33933905318705,-0.896995699479548,-1.29980356208186,0.600665359506406,0.379111480009043,0.723408614376349,0.350288904179157,-1.26418002744656,-1.30987572586641,0.517806074622594,-1.3388894030181,0.723521026918588,0.540783198256092,0.630308546894633,-0.796892330616388,-1.42319880969679,0.461554838486574,0.410620715598424,0.653128292968997,0.713392656862921,-1.37707594361643,0.256199606325743,-1.30634597204013,-1.35844918536756,0.555183244916811,-1.33843975284915,0.903178751923756,0.897333299727367
"AT4G02940",2.1536669090996,0.274038212833265,-0.683233986968013,-0.151739391738935,-0.185685214426924,0.662960352772791,-0.358323969811551,-0.931523432914444,-1.27874070498016,-1.33208414063271,-0.30886005675191,0.30410451292834,-0.236119008134792,-0.223510559707825,-0.806408829293,0.463164939237773,-0.0479621623785127,-0.250667217858215,-0.195384020909206,-0.44173370555918,1.07031022502865,-1.25449368877445,-0.476649408895397,-0.628920670667231,-0.164347840165902,1.05770177660169,1.21094291902175,0.886032901865287,1.6076241041471,0.496140881277533,0.589249423507444,-0.343775760088127,-0.818047397071739,-0.731728019379425,-1.12743932385655,0.510689091000956,0.794864120931832,2.0848053830754,2.58332403626472,-0.0935465528452401,1.69103383989473,-1.35148175359727,-1.0915537398721,0.22651406107008,-1.20212013377012,-0.368992656942062,-0.565878428532395,-0.221570798411368,0.984960727984568,-0.564908547884167,0.376845561545459,-0.636679715853057,-0.0848176270111862,0.247851435331102,0.146013967267136,-0.207992469336173,-0.873330594020749,-1.04111994616424,-0.907276416708737,-1.81799434539506,2.97127629555601,0.612526559064922
"AT4G03110",-1.34423783907246,-0.508438863348933,-0.228984604594747,0.605532470859264,0.840120220180438,0.569639263312855,1.52337306383173,-1.22245731346857,-0.631501289222335,0.335051513991681,0.724749195924123,2.13612139265971,1.50286265951949,1.56054817164765,0.710648292959462,0.351716217495372,0.810636513981602,-0.919928849863123,0.820891716137719,1.38236403418512,0.342742915608769,1.22084460022628,-0.318717623460771,0.699111190533831,2.2232906109867,1.29647671612764,-0.14053348599824,0.188914883267016,-0.0443909657846437,-1.41858805470431,-0.836605332344673,-0.836605332344673,-1.04427317600604,-1.34936544015052,-0.882753742047199,-1.63907490106082,-0.887881343125258,-0.731489510244475,-0.258468310793584,0.904215233656168,-0.881471841777685,-1.62625589836567,-1.54165048057771,-0.173862893005619,-1.57497988758509,1.23109980238239,0.335051513991681,0.53759175657499,-0.113613580338433,-0.472545655802523,-0.505875062809904,-0.162325790579988,0.392737026119839,-0.389222138284074,-1.6813776099548,0.20942528757925,-0.981460062799824,0.776025206704707,1.15546768648103,-0.684059200272434,0.700393090803346,-0.0546461679407603
"AT4G03150",-1.78709104074439,0.230717917727046,-0.835211597291561,1.90549935325834,0.383369551976624,0.831674064054409,0.650071257791979,-1.23526415601459,-0.0728307342864829,1.49930563683561,0.242122924883624,0.0324462548511569,1.35542708501417,-1.33615460393817,0.107894763733132,-0.161438866810664,-1.09138560419315,-0.872935851732549,-0.575528357418715,-0.81591081594966,-0.0166830067464081,-0.324618199974006,1.48263678022215,-0.0859903579286884,0.0578881938927532,-0.393048242913472,-0.829070439591865,0.269319480410848,1.55106682316162,-0.884340858889126,-0.409717099526932,-1.23526415601459,-1.26860186924151,-1.19403066860235,-1.14841063997604,-1.45546852496082,-2.23890478579343,2.03095443198069,1.16241927159516,1.29226089153159,0.205275978685449,-0.607111454160007,-0.743094231796126,0.701832444117986,-0.976458224384562,0.599187379708787,0.654457799006048,2.07043330290731,-0.406207866555677,-0.723793450454225,-0.0245787809317314,0.46846845152955,0.960638375748018,0.650071257791979,-0.676418805342287,1.13522271606794,-0.149156551411272,1.60721455070169,0.373719161305674,-0.650976866300691,0.176324806672599,0.53777580271183
"AT4G03190",2.28047608786777,-0.794231355288051,-0.672448825186584,1.7427037272217,0.497145770837395,0.283724901253639,0.49955730608693,-0.18531870478072,-0.363772313246235,-0.727914135925866,-0.178084099032119,-0.607337373449167,0.465795812593454,-0.883458159520807,-0.448176046979924,0.0172502561801339,-1.52492653589685,-0.629041190694973,-0.111766879669934,-0.442147208856089,0.063069425921279,0.271667225005969,-0.644716169816944,-0.366183848495769,0.0510117496736098,1.05662194872928,1.89704198319187,-0.896721603393244,-0.916013885389516,1.54254630151038,-0.273339741388711,-1.18369429808779,-0.510875963467808,-1.71905512348433,-1.4863419719043,0.392243987482668,1.55701551300758,-0.445764511730391,0.155913533028338,0.621339836188396,0.731064690042192,-1.44414010503746,0.0618636582965122,0.485088094589725,-0.81834670778339,1.80540364370958,0.358482493989192,-0.39391650386541,0.626162906687463,0.0715097992946479,0.927604812879211,0.435651621974279,-0.479526005223866,3.06904811446538,0.413947804728473,0.0317194676773375,-2.17604105327102,-1.1029078672284,0.815468423775881,-1.10773093772747,0.460972742094386,-0.155174514161546
"AT4G03205",-1.20977126370987,1.31140837160362,-1.44537748010837,0.171035660264963,0.795778373420011,-0.0240153877370765,0.682803261458433,-1.41254710569219,-0.199754450788419,0.442369048822256,0.213522027156496,0.276285978246262,0.824746350846056,0.675078467478155,1.1308413123146,0.362224311276863,0.185519648977986,-0.672898082080495,0.494511408189138,0.621004909616203,1.38865631140641,0.937721462807633,-0.0365681779550295,-0.0578113614007962,0.795778373420011,1.23416043180083,1.05938696799702,1.55860177897254,0.425953861614163,-1.42413429666261,-1.33723036438447,-1.39033832299889,-1.37102633804819,-1.46468946505907,-1.4376526861281,-1.31502158169117,-1.34978315460242,0.169104461769893,0.352568318801515,1.12408211758186,-0.0375337772025643,-1.37199193729573,-1.40771910945452,-0.0993321290447947,-1.4376526861281,1.21581404609767,0.838264740311544,1.32589236031664,-0.19202965680814,-1.462758266564,0.876888710212938,0.54279137056588,1.17332767920614,0.621004909616203,-1.43668708688056,0.662525677260201,-1.43185909064289,0.406641876663466,1.07097415896744,-1.45406787333619,0.452025041297604,0.0609573460459905
"AT4G03210",-0.997581146834201,1.47634240955465,-1.23992379807501,-0.390969221065791,0.4620855432752,-0.266884604446497,1.2829862069618,-1.3631452173613,0.0863789040853021,0.050124616099143,-0.705604648945671,0.704643993849263,0.677237478526393,0.4963976372621,0.6789638731924,0.819880837805268,0.268513541349101,-0.718336809607477,0.0376082547705881,2.03871547200661,1.55187217619248,1.39800725158455,0.418062479292006,1.34988400026959,1.62545974883105,0.423241663290029,0.0401978467695996,2.3783836225436,1.51842327953858,-1.10332282012716,-1.11324958945671,-1.18748456009503,-1.15619365677365,-1.18338437276327,-1.11432858612296,-1.33336490937267,-1.24165019274102,-0.262784417114729,-0.127046636499884,0.459495951276188,0.242617621358987,-0.719847404940233,-1.31372717004684,-0.674745344290786,-1.4199004420063,0.352459481983719,0.0365292581043335,0.882462644448043,-0.454414225041569,-1.46629729865526,-0.037705712533992,0.0196969101107596,-0.0724494051873944,0.857429921790933,-1.53729527929482,0.547757878575825,-0.955931875516769,0.173346035385434,0.0350186627715767,-1.28610485539072,1.06459728171184,0.988851715740759
"AT4G03260",-1.39024662745296,0.460358489045293,-1.40245608628,0.702222054380911,0.598150952950441,0.699315040374474,0.0929119186315642,-1.5611790510315,-0.464653367803191,0.388264541685637,0.833619087471897,0.289426065466755,0.532452436404948,0.601057966956879,0.521987185981773,0.305123941101518,-0.0599970181070598,-0.630934568971429,0.542336284026837,0.640593357444432,0.236518410549588,0.0138411376564581,0.387683138884349,0.435939571391216,0.332449872762033,0.652221413470183,0.648732996662457,0.947574036524255,0.692338206759023,-1.34373440334996,-1.42745640673537,-1.29896638765082,-1.60943548353837,-1.56641167624309,-1.31233865208043,-0.812332242973143,-1.25245416354781,0.961527703755156,1.56851222829935,0.679547345130697,0.215587909703236,-1.76408862868085,-1.46989881122936,0.689431192752585,-1.41931676751734,0.744664458874902,0.519080171975335,0.74989708408649,0.628965301418681,-1.45361953279331,1.13129732173112,0.432451154583491,0.94641123092168,1.25746172961052,-1.40013047507485,0.424311515365465,-1.67629680568643,1.38653315149635,0.622569870604518,-1.58559796868558,1.67607174653755,0.712105902002799
"AT4G03390",0.96319753059025,-0.264292648161214,0.390630226763688,0.106961037424958,0.840317789586376,-0.192394927361075,2.51095937472415,-0.787185163071316,0.925287823259267,0.346184362996329,-0.0564428734844491,1.93839207089759,0.968426455739351,1.2141859377471,0.625931858473234,0.0808164116794523,-0.303509586779472,-1.04209526408999,-0.387172389165089,1.01025785693216,-1.03294464507906,-0.319196362226775,0.252063710312511,1.17104730526702,0.926595054546543,0.560570294109471,-0.0695151863572018,-0.178015383201048,1.03248078881584,0.672992184815143,1.18281238685249,0.980191537324828,-0.873462428031484,-0.886534740904236,0.0389850104866441,-0.406780858474217,-1.55452992870189,-0.725745292569379,-0.445997797092475,1.02333016980491,-0.396323008176016,-2.40030857156898,-2.55586909475474,-1.1048423658792,-2.23951912323413,0.997185544059407,0.178858758225096,1.07561942129592,-0.846010570998703,-0.293051736481271,-0.123111669135487,-0.439461640656099,0.151406901192317,-0.451226722241577,-1.88918113824436,-0.808100863667721,-0.107424893688184,0.00238253444293778,1.3253005971655,-0.690450047812948,0.0599007110830487,0.317425274676274
"AT4G03510",-1.39117989605101,-0.222103061797077,-1.26576946668651,1.00866433965235,0.762307929865107,0.951235291901284,1.43643972007368,-1.26333431271826,0.166303996137662,0.677889258966021,1.30149160433355,0.992835838858767,1.28343087906908,0.736941742695911,0.704878882114046,0.914707982377641,0.677686329468667,-0.671997757429949,1.14868569282631,0.683571284891921,0.396426046136615,1.27693713515377,0.267362885819742,1.22336374785243,0.285829470078917,0.404543226030758,0.564045810950666,-1.33578014327349,-1.32360437343227,-1.3619580484321,-1.34369439367028,-1.34105631020468,-1.33334498930525,-1.34957934909353,-1.33496842528407,-1.21605173983488,-1.34775298361735,0.205063530132195,0.357463582644728,1.17770461094787,0.865599044018076,-1.34714419512529,-1.25907279327384,0.866613691504844,-1.33253327131583,0.182538355925948,0.882239262801069,0.636288712008538,-0.527511955314205,-1.27774230703037,0.427474259231711,0.55572570155917,1.30007109785208,0.722939607378514,-1.31690770001961,0.718881017431443,-1.28870049988746,0.475162691109801,0.296178874443949,-1.25278197885588,-0.361312696981629,0.530359514389973
"AT4G04210",2.39563271001339,0.105872308077631,-0.462694720007905,-0.142004325420151,-0.592829952594241,0.854149895449058,-0.183833507322901,0.149250718939742,-0.695079063912076,-0.0505998168178437,-0.571140747163185,0.290230554241605,-0.437907056658127,0.0439031497031854,-0.0691905643301775,-1.33026293725014,0.0253124021908522,-0.516917733585545,0.229810624826522,0.273189035688633,1.15315108460576,-0.643954508253158,-0.490580841276406,-0.549451541732129,0.0330585469876574,2.89913212180576,1.62256745929218,1.16709414524001,-0.678037545359103,0.950202090929449,1.94325785387994,0.517967211267693,-0.586633036756796,-0.760146680205243,-1.14590469108617,2.50872642404675,-0.707472895586965,0.573739453804693,1.58538596426751,-0.286082618640736,-0.191579652119707,-1.39068286666523,-1.33800908204695,0.170939924370798,-1.3519521426812,-0.616068386984658,-0.715219040383771,-0.684234461196548,0.372339689087745,-1.22646459697294,0.234458311704604,-0.462694720007905,-0.645503737212519,-0.248901123616069,0.0826338736872137,-0.341854861177737,-1.04055712184961,1.37624005475376,-0.961546444922191,-1.55799959427623,1.56369675883646,0.552050248373638
"AT4G04570",-0.856885595791859,0.766303250164238,-1.30480893041838,-0.317244625979911,0.118947383215913,-0.0538230458543154,-0.607328309357084,-1.10324342983644,-0.765167960606429,0.289584844026015,-0.589198079146011,0.631926249776282,0.29811671706652,0.274654066205131,1.2910134421553,0.130678708646607,0.290651328156078,-0.10288131583722,-0.0260944584726738,2.02688749189887,2.17192933358745,0.457022852445928,0.0709555973630718,-0.0463576569438734,1.20676119588031,2.41402123111179,0.935874226844277,-0.949669715107352,-1.06911593767442,-1.27708034303674,-1.2258891047937,-0.836622397320659,-0.99339556443994,-0.984863691399435,-1.04352031855291,0.457022852445928,-0.591331047406137,0.883616504471183,0.567937201972494,0.898547282292067,0.0421605258513671,-1.21095832697282,-1.04245383442284,0.176537526239322,-1.35386720040128,1.86798135651946,0.602064694134515,0.494349796998138,0.371704122040877,-1.51170685165063,1.08731497331324,-0.0527565617242523,0.073088565623198,-0.11994506191823,-1.47651287535854,-0.110346704747662,-1.32507212888958,0.714045527791144,0.0912187958342715,-1.48504474839905,2.30737281810547,0.422895360283907
"AT4G04610",4.83065306235407,-0.27277005915953,-1.2499902624788,-0.370492079491457,0.0874887322133934,-0.282979822477791,0.424410921716006,-0.962658351950595,-0.110872383684249,-1.57232707581247,-0.894107083956557,0.484210964008678,-1.10121942555557,0.923230786693901,-0.437584809868601,0.460874362138367,-0.586355646791832,-0.355906703322513,0.600893973360232,-0.392370143744874,0.425869459332901,-0.80951190217668,-0.519262916414689,0.497337802560728,-0.00294060003406126,0.106449721233021,0.134161935954015,1.18868463296869,0.422952384099112,2.11777309493044,-0.122540684619404,-1.11288772649072,-0.00585767526785006,-0.21005294163307,0.418576771248429,1.91211929094832,0.0612350551092938,0.560054920087188,-0.434667734634812,-0.514887303564006,1.00928450609067,-0.897024159190346,-0.315067650049469,-1.039960845646,-0.544058055901894,-0.908692460125501,-1.07496574845147,-0.255267607756797,0.618396424762965,-0.761380160819164,0.624230575230543,0.00581062566730564,0.654859865185326,0.0247716146869331,-0.851809493066618,-0.676784979039287,-0.122540684619404,-1.09684381270488,-0.00877475050163885,-0.66803375333792,1.61311907948497,1.33599693227502
"AT4G04630",-2.66838307100493,-0.907881129811845,-0.932148700429795,0.398155397990541,-0.556001355851574,0.42021682582504,0.313218900827717,-1.58737310711444,0.612151247985189,0.282332901859417,0.633109604427963,-0.499744714873599,-0.0750622290594793,1.43283636342858,0.522802465255464,-0.685060708683397,1.48798993301483,-0.91119034398702,0.647449532520388,1.42621793507823,-0.397159075443176,1.11846101678696,-0.0143933025146045,0.216148618355918,-0.633216353272323,-0.669617709199248,-0.0353516589573798,-0.316634863847251,0.102532265008244,-0.739111206877922,-0.661896209457173,-0.828459989607646,-0.549382927501224,0.208427118613843,-1.11305240867269,-1.80909045685116,-2.08265216199896,1.42842407786168,0.485298037936815,1.34900293765748,1.95348606032277,0.382712398506391,0.172025762686918,1.00153544926411,-0.171029440139553,-0.298985721579651,-0.0177025166897796,-0.626597924921973,-1.03032205429332,0.515080965513389,-0.92663334347117,1.40415650724373,2.27668597809819,0.737901386641837,-0.751244992186896,0.500741037420965,0.146655120677244,1.5883694296618,0.782024242310837,0.085986194132369,-1.56310553649649,-0.573650498119173
"AT4G04745",-0.169623933287479,0.0512855689794099,-0.710591297106398,-1.00107859536286,-0.667105174612916,1.6446170971406,2.20123946505717,-1.08631139545008,-0.0339472311078151,0.113905585370024,1.822040476914,0.414829553024921,-0.348786757960626,0.350470091734567,-0.176581712886437,-0.113961696495822,0.381780099929874,-1.25851644052427,0.359167316233264,-1.03586749335764,-0.541865141831687,-1.28982644871958,-1.13501585264278,1.07233972512637,2.17340834666134,-0.183539492485394,-0.55752014592934,-0.48446346014029,0.722711300278775,-0.613182382720998,0.0147572260848848,0.846211888160264,-1.11762140364539,0.647915169589985,-0.103525027097387,-0.0235105617093793,-0.581872374525691,1.03233249243237,0.0808561322749778,1.00971970873576,2.36474728563266,-1.6759832164617,-1.83949103703719,1.03581138223185,-1.46203149379377,-1.97864662901634,-0.0269894515088581,0.846211888160264,0.70879574108086,-1.06021972195399,-0.934979689172766,0.834035773862089,0.922747463748793,-0.307040080366883,0.17304671196116,0.620084051194157,-0.357483982459322,-0.0130738923109438,-0.202673386382526,-1.31765756711541,0.741845194175907,1.22367143140369
"AT4G04840",2.84064596956701,-0.491254657137775,0.342581505213175,-0.828960216235854,-0.755679066584543,-0.676275209912757,-0.79681600437836,0.0848538065700519,0.0595976401105922,-0.769837826569391,-0.8092527530137,-0.68392859368835,-0.772899180079629,-0.768689819003052,-0.755679066584543,-0.664795134249366,-0.0119614981912104,0.708795918875341,-0.461406460412959,-0.642791655894534,-0.810400760580039,-0.7715598379189,-0.391952002649445,-0.657907088851331,-0.218794194726634,-0.637816956440398,-0.657333085068162,1.00038984072547,1.22348597778403,1.29810646959607,0.253993588010676,0.507894594766002,1.98174497535099,0.914480607844425,0.75969092098304,0.934570740255359,2.29859506366057,-0.754531059018204,-0.69751334989003,-0.47250386688757,-0.400753393991378,3.62416113359343,1.37310963059689,-0.825324858942447,0.864542278708675,-0.598402029996089,-0.810400760580039,-0.664029795871806,0.0902111752129676,1.24415011397813,-0.610647444037039,-0.420269522619142,0.0689730352356947,-0.650253705075738,0.507894594766002,-0.787440609253257,0.780546391771533,-0.571423852187121,-0.822646174620989,0.92117731864807,-0.757783747122831,-0.804278053559564
